Start,Finish,Active Calories (kcal),Distance (mi),Flights Climbed (count),Heart Rate (count/min),Steps (count)
20-Mar-2017 00:00,20-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
20-Mar-2017 01:00,20-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
20-Mar-2017 02:00,20-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
20-Mar-2017 03:00,20-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
20-Mar-2017 04:00,20-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
20-Mar-2017 05:00,20-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
20-Mar-2017 06:00,20-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
20-Mar-2017 07:00,20-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
20-Mar-2017 08:00,20-Mar-2017 09:00,0.0,0.10087587978637,0.0,82.0,0.0
20-Mar-2017 09:00,20-Mar-2017 10:00,0.0,1.26180023852817,4.0,83.0,0.0
20-Mar-2017 10:00,20-Mar-2017 11:00,0.0,0.0716154832173455,0.0,88.0,0.0
20-Mar-2017 11:00,20-Mar-2017 12:00,0.0,0.295932481260339,3.0,82.0,0.0
20-Mar-2017 12:00,20-Mar-2017 13:00,0.0,0.302271498828687,3.0,82.0,0.0
20-Mar-2017 13:00,20-Mar-2017 14:00,0.0,0.103307524198978,0.0,79.0,0.0
20-Mar-2017 14:00,20-Mar-2017 15:00,0.0,1.16033629778274,0.0,82.0,0.0
20-Mar-2017 15:00,20-Mar-2017 16:00,0.0,0.941774161318097,0.0,101.0,0.0
20-Mar-2017 16:00,20-Mar-2017 17:00,0.0,0.237909997129407,1.0,92.0,0.0
20-Mar-2017 17:00,20-Mar-2017 18:00,0.0,0.0564020738786167,0.0,85.0,0.0
20-Mar-2017 18:00,20-Mar-2017 19:00,0.0,0.0425353162415337,0.0,86.0,0.0
20-Mar-2017 19:00,20-Mar-2017 20:00,0.0,0.0397301161067911,0.0,81.0,0.0
20-Mar-2017 20:00,20-Mar-2017 21:00,0.0,0.0287901888638056,0.0,79.0,0.0
20-Mar-2017 21:00,20-Mar-2017 22:00,0.0,0.0168702278690411,0.0,81.0,0.0
20-Mar-2017 22:00,20-Mar-2017 23:00,0.0,0.0099515569004553,1.0,81.0,0.0
20-Mar-2017 23:00,21-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 00:00,21-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 01:00,21-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 02:00,21-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 03:00,21-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 04:00,21-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 05:00,21-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 06:00,21-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 07:00,21-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
21-Mar-2017 08:00,21-Mar-2017 09:00,0.0,0.0173901132478696,0.0,0.0,0.0
21-Mar-2017 09:00,21-Mar-2017 10:00,0.0,1.18734576649125,1.0,104.0,0.0
21-Mar-2017 10:00,21-Mar-2017 11:00,0.0,0.0616851088046688,3.0,81.0,0.0
21-Mar-2017 11:00,21-Mar-2017 12:00,0.0,0.363437537449515,3.0,90.0,0.0
21-Mar-2017 12:00,21-Mar-2017 13:00,0.0,0.0152364823178839,0.0,78.0,0.0
21-Mar-2017 13:00,21-Mar-2017 14:00,0.0,1.06242064865248,3.0,103.0,0.0
21-Mar-2017 14:00,21-Mar-2017 15:00,0.0,0.874444648140633,1.0,99.0,0.0
21-Mar-2017 15:00,21-Mar-2017 16:00,0.0,0.448175509491776,0.0,102.0,0.0
21-Mar-2017 16:00,21-Mar-2017 17:00,0.0,0.444648685063843,0.0,91.0,0.0
21-Mar-2017 17:00,21-Mar-2017 18:00,0.0,0.0458927699850214,1.0,88.0,0.0
21-Mar-2017 18:00,21-Mar-2017 19:00,0.0,0.0,0.0,74.0,0.0
21-Mar-2017 19:00,21-Mar-2017 20:00,0.0,0.0143251748937632,0.0,77.0,0.0
21-Mar-2017 20:00,21-Mar-2017 21:00,0.0,0.131973291131166,0.0,88.0,0.0
21-Mar-2017 21:00,21-Mar-2017 22:00,0.0,0.0600824960940052,0.0,83.0,0.0
21-Mar-2017 22:00,21-Mar-2017 23:00,0.0,0.0102522613874133,1.0,74.0,0.0
21-Mar-2017 23:00,22-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 00:00,22-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 01:00,22-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 02:00,22-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 03:00,22-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 04:00,22-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 05:00,22-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 06:00,22-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 07:00,22-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 08:00,22-Mar-2017 09:00,0.0,0.0315817769978578,0.0,0.0,0.0
22-Mar-2017 09:00,22-Mar-2017 10:00,0.0,1.0603443618276,1.0,85.0,0.0
22-Mar-2017 10:00,22-Mar-2017 11:00,0.0,0.173898109590693,3.0,84.0,0.0
22-Mar-2017 11:00,22-Mar-2017 12:00,0.0,0.222819979165175,3.0,76.0,0.0
22-Mar-2017 12:00,22-Mar-2017 13:00,0.0,0.147656141820652,0.0,76.0,0.0
22-Mar-2017 13:00,22-Mar-2017 14:00,0.0,0.380166707749778,3.0,91.0,0.0
22-Mar-2017 14:00,22-Mar-2017 15:00,0.0,1.15368513898551,0.0,86.0,0.0
22-Mar-2017 15:00,22-Mar-2017 16:00,0.0,0.715158034199592,0.0,92.0,0.0
22-Mar-2017 16:00,22-Mar-2017 17:00,0.0,0.636976737728398,0.0,88.0,0.0
22-Mar-2017 17:00,22-Mar-2017 18:00,0.0,0.520337487819993,1.0,89.0,0.0
22-Mar-2017 18:00,22-Mar-2017 19:00,0.0,1.08179008963023,2.0,95.0,0.0
22-Mar-2017 19:00,22-Mar-2017 20:00,0.0,1.09377630774601,0.0,83.0,0.0
22-Mar-2017 20:00,22-Mar-2017 21:00,0.0,0.0649141784415194,1.0,74.0,0.0
22-Mar-2017 21:00,22-Mar-2017 22:00,0.0,0.0306440351744294,0.0,73.0,0.0
22-Mar-2017 22:00,22-Mar-2017 23:00,0.0,0.0,0.0,0.0,0.0
22-Mar-2017 23:00,23-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 00:00,23-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 01:00,23-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 02:00,23-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 03:00,23-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 04:00,23-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 05:00,23-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 06:00,23-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 07:00,23-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
23-Mar-2017 08:00,23-Mar-2017 09:00,0.0,0.216185488834601,0.0,88.0,0.0
23-Mar-2017 09:00,23-Mar-2017 10:00,0.0,1.41830376892526,3.0,102.0,0.0
23-Mar-2017 10:00,23-Mar-2017 11:00,0.0,0.00407619502111163,0.0,81.0,0.0
23-Mar-2017 11:00,23-Mar-2017 12:00,0.0,0.118554983281547,3.0,79.0,0.0
23-Mar-2017 12:00,23-Mar-2017 13:00,0.0,5.85239096591479,0.0,176.0,0.0
23-Mar-2017 13:00,23-Mar-2017 14:00,0.0,1.14995739719408,0.0,131.0,0.0
23-Mar-2017 14:00,23-Mar-2017 15:00,0.0,0.366972872124956,0.0,98.0,0.0
23-Mar-2017 15:00,23-Mar-2017 16:00,0.0,0.783343311455177,0.0,90.0,0.0
23-Mar-2017 16:00,23-Mar-2017 17:00,0.0,0.382383376755806,0.0,97.0,0.0
23-Mar-2017 17:00,23-Mar-2017 18:00,0.0,0.65916943281558,0.0,100.0,0.0
23-Mar-2017 18:00,23-Mar-2017 19:00,0.0,0.308266820617519,0.0,110.0,0.0
23-Mar-2017 19:00,23-Mar-2017 20:00,0.0,1.03613387444228,0.0,95.0,0.0
23-Mar-2017 20:00,23-Mar-2017 21:00,0.0,0.0321785665017085,0.0,97.0,0.0
23-Mar-2017 21:00,23-Mar-2017 22:00,0.0,0.370938128407041,0.0,93.0,0.0
23-Mar-2017 22:00,23-Mar-2017 23:00,0.0,0.87886850349217,0.0,97.0,0.0
23-Mar-2017 23:00,24-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 00:00,24-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 01:00,24-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 02:00,24-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 03:00,24-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 04:00,24-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 05:00,24-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 06:00,24-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 07:00,24-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 08:00,24-Mar-2017 09:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 09:00,24-Mar-2017 10:00,0.0,0.164883836778374,2.0,72.0,0.0
24-Mar-2017 10:00,24-Mar-2017 11:00,0.0,0.0535957385435081,0.0,76.0,0.0
24-Mar-2017 11:00,24-Mar-2017 12:00,0.0,0.00139225745338989,0.0,66.0,0.0
24-Mar-2017 12:00,24-Mar-2017 13:00,0.0,0.0367235107133404,0.0,73.0,0.0
24-Mar-2017 13:00,24-Mar-2017 14:00,0.0,0.314396216451326,3.0,88.0,0.0
24-Mar-2017 14:00,24-Mar-2017 15:00,0.0,2.10074277624753,5.0,74.0,0.0
24-Mar-2017 15:00,24-Mar-2017 16:00,0.0,1.22656903158896,0.0,74.0,0.0
24-Mar-2017 16:00,24-Mar-2017 17:00,0.0,0.330111313555161,2.0,88.0,0.0
24-Mar-2017 17:00,24-Mar-2017 18:00,0.0,2.27497774355042,5.0,77.0,0.0
24-Mar-2017 18:00,24-Mar-2017 19:00,0.0,0.481459342992318,0.0,88.0,0.0
24-Mar-2017 19:00,24-Mar-2017 20:00,0.0,0.0793374989534974,0.0,79.0,0.0
24-Mar-2017 20:00,24-Mar-2017 21:00,0.0,0.072568692360498,1.0,73.0,0.0
24-Mar-2017 21:00,24-Mar-2017 22:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 22:00,24-Mar-2017 23:00,0.0,0.0,0.0,0.0,0.0
24-Mar-2017 23:00,25-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
25-Mar-2017 00:00,25-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
25-Mar-2017 01:00,25-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
25-Mar-2017 02:00,25-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
25-Mar-2017 03:00,25-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
25-Mar-2017 04:00,25-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
25-Mar-2017 05:00,25-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
25-Mar-2017 06:00,25-Mar-2017 07:00,0.0,0.124286622158635,1.0,0.0,0.0
25-Mar-2017 07:00,25-Mar-2017 08:00,0.0,0.180998374772983,0.0,81.0,0.0
25-Mar-2017 08:00,25-Mar-2017 09:00,0.0,0.222589849740538,1.0,76.0,0.0
25-Mar-2017 09:00,25-Mar-2017 10:00,0.0,0.0,0.0,0.0,0.0
25-Mar-2017 10:00,25-Mar-2017 11:00,0.0,0.140793858900175,0.0,76.0,0.0
25-Mar-2017 11:00,25-Mar-2017 12:00,0.0,0.0338624910101615,0.0,85.0,0.0
25-Mar-2017 12:00,25-Mar-2017 13:00,0.0,0.103802778827981,0.0,88.0,0.0
25-Mar-2017 13:00,25-Mar-2017 14:00,0.0,0.0992005665571166,0.0,75.0,0.0
25-Mar-2017 14:00,25-Mar-2017 15:00,0.0,0.0908065027566714,0.0,81.0,0.0
25-Mar-2017 15:00,25-Mar-2017 16:00,0.0,0.0171985519853564,0.0,88.0,0.0
25-Mar-2017 16:00,25-Mar-2017 17:00,0.0,2.14466241712192,27.0,72.0,0.0
25-Mar-2017 17:00,25-Mar-2017 18:00,0.0,0.0796712360552651,0.0,81.0,0.0
25-Mar-2017 18:00,25-Mar-2017 19:00,0.0,1.15679000159628,3.0,91.0,0.0
25-Mar-2017 19:00,25-Mar-2017 20:00,0.0,1.00351905431978,0.0,76.0,0.0
25-Mar-2017 20:00,25-Mar-2017 21:00,0.0,0.0855735048489007,0.0,88.0,0.0
25-Mar-2017 21:00,25-Mar-2017 22:00,0.0,0.0325881219465469,0.0,81.0,0.0
25-Mar-2017 22:00,25-Mar-2017 23:00,0.0,1.90803982913712,0.0,102.0,0.0
25-Mar-2017 23:00,26-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
26-Mar-2017 00:00,26-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
26-Mar-2017 01:00,26-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
26-Mar-2017 02:00,26-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
26-Mar-2017 03:00,26-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
26-Mar-2017 04:00,26-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
26-Mar-2017 05:00,26-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
26-Mar-2017 06:00,26-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
26-Mar-2017 07:00,26-Mar-2017 08:00,0.0,0.0,0.0,61.0,0.0
26-Mar-2017 08:00,26-Mar-2017 09:00,0.0,0.112049706764313,0.0,61.0,0.0
26-Mar-2017 09:00,26-Mar-2017 10:00,0.0,0.126981672585496,1.0,92.0,0.0
26-Mar-2017 10:00,26-Mar-2017 11:00,0.0,0.802781945087334,0.0,81.0,0.0
26-Mar-2017 11:00,26-Mar-2017 12:00,0.0,0.129903502555276,0.0,94.0,0.0
26-Mar-2017 12:00,26-Mar-2017 13:00,0.0,0.360121558839814,0.0,89.0,0.0
26-Mar-2017 13:00,26-Mar-2017 14:00,0.0,0.709899992170143,0.0,104.0,0.0
26-Mar-2017 14:00,26-Mar-2017 15:00,0.0,0.559905911199936,0.0,82.0,0.0
26-Mar-2017 15:00,26-Mar-2017 16:00,0.0,3.08831085905041,1.0,78.0,0.0
26-Mar-2017 16:00,26-Mar-2017 17:00,0.0,1.20125140624352,3.0,81.0,0.0
26-Mar-2017 17:00,26-Mar-2017 18:00,0.0,1.12511528295891,0.0,85.0,0.0
26-Mar-2017 18:00,26-Mar-2017 19:00,0.0,0.188722312378554,0.0,82.0,0.0
26-Mar-2017 19:00,26-Mar-2017 20:00,0.0,1.35048971742801,0.0,90.0,0.0
26-Mar-2017 20:00,26-Mar-2017 21:00,0.0,0.0558859101833147,0.0,86.0,0.0
26-Mar-2017 21:00,26-Mar-2017 22:00,0.0,0.102834971267186,0.0,88.0,0.0
26-Mar-2017 22:00,26-Mar-2017 23:00,0.0,0.0329701724955455,0.0,86.0,0.0
26-Mar-2017 23:00,27-Mar-2017 00:00,0.0,1.18499503184134,4.0,103.0,0.0
27-Mar-2017 00:00,27-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
27-Mar-2017 01:00,27-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
27-Mar-2017 02:00,27-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
27-Mar-2017 03:00,27-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
27-Mar-2017 04:00,27-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
27-Mar-2017 05:00,27-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
27-Mar-2017 06:00,27-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
27-Mar-2017 07:00,27-Mar-2017 08:00,0.0,0.559591911051121,0.0,83.0,0.0
27-Mar-2017 08:00,27-Mar-2017 09:00,0.0,0.241886521230571,0.0,88.0,0.0
27-Mar-2017 09:00,27-Mar-2017 10:00,0.0,1.24020422431856,0.0,90.0,0.0
27-Mar-2017 10:00,27-Mar-2017 11:00,0.0,1.45585872437224,1.0,86.0,0.0
27-Mar-2017 11:00,27-Mar-2017 12:00,0.0,0.353061905239889,2.0,82.0,0.0
27-Mar-2017 12:00,27-Mar-2017 13:00,0.0,0.879985431659301,0.0,90.0,0.0
27-Mar-2017 13:00,27-Mar-2017 14:00,0.0,0.0197226343875603,0.0,81.0,0.0
27-Mar-2017 14:00,27-Mar-2017 15:00,0.0,0.02793398260749,0.0,0.0,0.0
27-Mar-2017 15:00,27-Mar-2017 16:00,0.0,0.0094660897448691,0.0,86.0,0.0
27-Mar-2017 16:00,27-Mar-2017 17:00,0.0,0.0849734017454634,0.0,86.0,0.0
27-Mar-2017 17:00,27-Mar-2017 18:00,0.0,0.111802864918919,0.0,82.0,0.0
27-Mar-2017 18:00,27-Mar-2017 19:00,0.0,0.0142107591663926,0.0,86.0,0.0
27-Mar-2017 19:00,27-Mar-2017 20:00,0.0,0.0345304152524726,0.0,0.0,0.0
27-Mar-2017 20:00,27-Mar-2017 21:00,0.0,0.187410316019871,2.0,69.0,0.0
27-Mar-2017 21:00,27-Mar-2017 22:00,0.0,0.0894153309826964,0.0,82.0,0.0
27-Mar-2017 22:00,27-Mar-2017 23:00,0.0,0.153244805439042,0.0,89.0,0.0
27-Mar-2017 23:00,28-Mar-2017 00:00,0.0,0.0199465605711452,1.0,65.0,0.0
28-Mar-2017 00:00,28-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 01:00,28-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 02:00,28-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 03:00,28-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 04:00,28-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 05:00,28-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 06:00,28-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 07:00,28-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 08:00,28-Mar-2017 09:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 09:00,28-Mar-2017 10:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 10:00,28-Mar-2017 11:00,0.0,0.0551305872383879,0.0,74.0,0.0
28-Mar-2017 11:00,28-Mar-2017 12:00,0.0,0.479738620760201,1.0,88.0,0.0
28-Mar-2017 12:00,28-Mar-2017 13:00,0.0,1.9892135247983,0.0,81.0,0.0
28-Mar-2017 13:00,28-Mar-2017 14:00,0.0,3.16235946735058,4.0,171.0,0.0
28-Mar-2017 14:00,28-Mar-2017 15:00,0.0,4.05352370770735,0.0,173.0,0.0
28-Mar-2017 15:00,28-Mar-2017 16:00,0.0,0.155093743341818,0.0,100.0,0.0
28-Mar-2017 16:00,28-Mar-2017 17:00,0.0,0.151883322063986,0.0,99.0,0.0
28-Mar-2017 17:00,28-Mar-2017 18:00,0.0,0.10614282885523,0.0,90.0,0.0
28-Mar-2017 18:00,28-Mar-2017 19:00,0.0,0.0945843709847856,1.0,90.0,0.0
28-Mar-2017 19:00,28-Mar-2017 20:00,0.0,0.0485530051004018,0.0,88.0,0.0
28-Mar-2017 20:00,28-Mar-2017 21:00,0.0,0.0459541356431629,1.0,90.0,0.0
28-Mar-2017 21:00,28-Mar-2017 22:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 22:00,28-Mar-2017 23:00,0.0,0.0,0.0,0.0,0.0
28-Mar-2017 23:00,29-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 00:00,29-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 01:00,29-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 02:00,29-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 03:00,29-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 04:00,29-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 05:00,29-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 06:00,29-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 07:00,29-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 08:00,29-Mar-2017 09:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 09:00,29-Mar-2017 10:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 10:00,29-Mar-2017 11:00,0.0,0.284291680205455,0.0,77.0,0.0
29-Mar-2017 11:00,29-Mar-2017 12:00,0.0,1.01327950840649,4.0,89.0,0.0
29-Mar-2017 12:00,29-Mar-2017 13:00,0.0,0.0928273202810782,0.0,81.0,0.0
29-Mar-2017 13:00,29-Mar-2017 14:00,0.0,0.260584226616362,2.0,77.0,0.0
29-Mar-2017 14:00,29-Mar-2017 15:00,0.0,0.0910225071721049,0.0,74.0,0.0
29-Mar-2017 15:00,29-Mar-2017 16:00,0.0,1.4028320507862,3.0,85.0,0.0
29-Mar-2017 16:00,29-Mar-2017 17:00,0.0,0.190047002145275,0.0,74.0,0.0
29-Mar-2017 17:00,29-Mar-2017 18:00,0.0,0.0627189853820295,0.0,78.0,0.0
29-Mar-2017 18:00,29-Mar-2017 19:00,0.0,0.0,0.0,74.0,0.0
29-Mar-2017 19:00,29-Mar-2017 20:00,0.0,0.0,0.0,73.0,0.0
29-Mar-2017 20:00,29-Mar-2017 21:00,0.0,0.0252447101205204,0.0,74.0,0.0
29-Mar-2017 21:00,29-Mar-2017 22:00,0.0,0.0938627510478689,3.0,71.0,0.0
29-Mar-2017 22:00,29-Mar-2017 23:00,0.0,0.0,0.0,0.0,0.0
29-Mar-2017 23:00,30-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 00:00,30-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 01:00,30-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 02:00,30-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 03:00,30-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 04:00,30-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 05:00,30-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 06:00,30-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 07:00,30-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 08:00,30-Mar-2017 09:00,0.0,0.0,0.0,0.0,0.0
30-Mar-2017 09:00,30-Mar-2017 10:00,0.0,0.00691305979167625,0.0,0.0,0.0
30-Mar-2017 10:00,30-Mar-2017 11:00,0.0,0.0545720342907193,0.0,81.0,0.0
30-Mar-2017 11:00,30-Mar-2017 12:00,0.0,1.2788355604293,5.0,74.0,0.0
30-Mar-2017 12:00,30-Mar-2017 13:00,0.0,0.177294958568496,1.0,88.0,0.0
30-Mar-2017 13:00,30-Mar-2017 14:00,0.0,0.196669548938099,3.0,78.0,0.0
30-Mar-2017 14:00,30-Mar-2017 15:00,0.0,0.236355165790609,3.0,74.0,0.0
30-Mar-2017 15:00,30-Mar-2017 16:00,0.0,0.189407420144922,3.0,79.0,0.0
30-Mar-2017 16:00,30-Mar-2017 17:00,0.0,0.44410322502364,0.0,81.0,0.0
30-Mar-2017 17:00,30-Mar-2017 18:00,0.0,1.26541279430189,2.0,76.0,0.0
30-Mar-2017 18:00,30-Mar-2017 19:00,0.0,1.69526154802477,0.0,0.0,0.0
30-Mar-2017 19:00,30-Mar-2017 20:00,0.0,1.54616897987752,0.0,89.0,0.0
30-Mar-2017 20:00,30-Mar-2017 21:00,0.0,0.0633371671697261,0.0,83.0,0.0
30-Mar-2017 21:00,30-Mar-2017 22:00,0.0,0.0183406604497643,0.0,89.0,0.0
30-Mar-2017 22:00,30-Mar-2017 23:00,0.0,0.0200891800689919,1.0,81.0,0.0
30-Mar-2017 23:00,31-Mar-2017 00:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 00:00,31-Mar-2017 01:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 01:00,31-Mar-2017 02:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 02:00,31-Mar-2017 03:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 03:00,31-Mar-2017 04:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 04:00,31-Mar-2017 05:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 05:00,31-Mar-2017 06:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 06:00,31-Mar-2017 07:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 07:00,31-Mar-2017 08:00,0.0,0.0,0.0,0.0,0.0
31-Mar-2017 08:00,31-Mar-2017 09:00,0.0,0.00258490415972756,0.0,0.0,0.0
31-Mar-2017 09:00,31-Mar-2017 10:00,0.0,0.843429890833259,0.0,85.0,0.0
31-Mar-2017 10:00,31-Mar-2017 11:00,0.0,3.83755917773001,1.0,171.0,0.0
31-Mar-2017 11:00,31-Mar-2017 12:00,0.0,3.30361776051635,1.0,166.0,0.0
31-Mar-2017 12:00,31-Mar-2017 13:00,0.0,0.0361357549782865,0.0,88.0,0.0
31-Mar-2017 13:00,31-Mar-2017 14:00,0.0,0.0182506597900846,0.0,87.0,0.0
31-Mar-2017 14:00,31-Mar-2017 15:00,0.0,0.15119184854291,0.0,88.0,0.0
31-Mar-2017 15:00,31-Mar-2017 16:00,0.0,0.109138548772793,0.0,81.0,0.0
31-Mar-2017 16:00,31-Mar-2017 17:00,0.0,0.0316637308829102,0.0,80.0,0.0
31-Mar-2017 17:00,31-Mar-2017 18:00,0.0,0.00943520898384008,0.0,75.0,0.0
31-Mar-2017 18:00,31-Mar-2017 19:00,0.0,0.035683759873787,0.0,71.0,0.0
31-Mar-2017 19:00,31-Mar-2017 20:00,0.0,0.0432475340778839,0.0,80.0,0.0
31-Mar-2017 20:00,31-Mar-2017 21:00,0.0,0.0456085415138233,0.0,81.0,0.0
31-Mar-2017 21:00,31-Mar-2017 22:00,0.0,0.0666292250232522,1.0,77.0,0.0
31-Mar-2017 22:00,31-Mar-2017 23:00,0.0,0.00401405790183003,0.0,0.0,0.0
